customer_id,age,income,employment_type,education,marital_status,region,credit_score,loan_amount,tenure_years,existing_loans,default
C01161,59,520502,Salaried,Not Graduate,Married,South,761,476228,2,3,0
C01162,23,489305,Business,Not Graduate,Single,South,626,1730116,3,0,0
C01163,52,489627,Salaried,Graduate,Single,South,765,747143,1,0,0
C01164,30,938413,Salaried,Graduate,Single,East,640,421467,1,0,0
C01165,30,535340,Business,Graduate,Married,Central,572,1053231,15,1,0
C01166,39,629564,Salaried,Not Graduate,Married,Central,711,1560107,20,0,0
C01167,54,367112,Business,Graduate,Single,Central,622,1837702,15,0,0
C01168,53,676577,Salaried,Graduate,Single,Central,705,1538283,15,0,0
C01169,43,359310,Salaried,Not Graduate,Married,South,404,270013,3,0,1
C01170,48,532400,Salaried,Not Graduate,Married,South,650,501800,1,1,1
C01171,52,238681,Business,Graduate,Married,East,608,849235,15,1,0
C01172,27,476777,Business,Not Graduate,Single,South,554,1279273,5,2,0
C01173,49,285237,Self-Employed,Graduate,Married,Central,600,1741683,15,1,1
C01174,28,674155,Salaried,Graduate,Married,Central,598,929793,1,1,1
C01175,21,656149,Salaried,Not Graduate,Single,North,645,63698,5,0,0
C01176,23,358619,Business,Graduate,Married,South,526,1002064,3,0,0
C01177,44,1112709,Self-Employed,Not Graduate,Single,North,678,65376,20,1,0
C01178,43,389007,Self-Employed,Not Graduate,Single,Central,772,526870,20,1,0
C01179,28,214184,Salaried,Not Graduate,Married,South,675,325261,5,0,0
C01180,57,311575,Salaried,Not Graduate,Married,Central,722,286591,1,0,1
C01181,23,276547,Salaried,Graduate,Married,North,748,1023885,2,1,1
C01182,53,524825,Self-Employed,Graduate,Single,North,761,1529748,5,0,1
C01183,48,253745,Business,Graduate,Married,West,818,1147362,1,0,1
C01184,28,347094,Salaried,Not Graduate,Single,West,605,687293,15,1,0
C01185,54,509685,Salaried,Graduate,Single,South,585,1317426,2,0,1
C01186,55,470895,Salaried,Not Graduate,Single,South,720,378624,3,1,0
C01187,52,439903,Salaried,Not Graduate,Married,South,713,737055,20,0,0
C01188,44,468223,Business,Graduate,Single,South,719,889665,3,0,0
C01189,34,374472,Salaried,Graduate,Married,South,820,1471742,10,2,0
C01190,52,214982,Business,Graduate,Single,South,651,1514294,3,0,1
C01191,63,370060,Self-Employed,Graduate,Married,South,688,493226,10,1,0
C01192,36,546307,Self-Employed,Not Graduate,Married,North,561,1085752,3,0,1
C01193,24,415974,Business,Graduate,Married,North,842,1057845,3,1,0
C01194,57,527640,Self-Employed,Not Graduate,Married,North,619,142529,3,0,1
C01195,41,339743,Business,Graduate,Single,Central,622,1565697,10,0,0
C01196,34,692076,Salaried,Graduate,Married,East,618,1864360,15,2,0
C01197,51,140036,Self-Employed,Graduate,Married,Central,591,1538281,10,1,1
C01198,38,471487,Self-Employed,Not Graduate,Single,South,584,1723783,5,1,0
C01199,27,811789,Salaried,Graduate,Married,East,602,1968541,1,1,1
C01200,30,868015,Self-Employed,Not Graduate,Single,North,527,524381,1,1,1
C01201,27,398585,Self-Employed,Graduate,Single,North,579,522803,15,1,0
C01202,53,243582,Business,Graduate,Married,West,825,1584851,1,1,1
C01203,43,818241,Salaried,Graduate,Married,South,716,1821246,3,0,0
C01204,41,432207,Self-Employed,Graduate,Single,South,733,259870,15,0,0
C01205,39,411870,Salaried,Graduate,Married,West,755,643695,1,1,1
C01206,39,296029,Self-Employed,Graduate,Married,Central,815,1696673,10,1,0
C01207,56,252092,Salaried,Graduate,Married,West,490,329373,5,0,0
C01208,49,570197,Self-Employed,Graduate,Married,South,539,616464,2,0,0
C01209,38,598057,Salaried,Graduate,Single,North,577,669113,5,0,0
C01210,22,484413,Salaried,Graduate,Married,West,607,970764,1,3,1
C01211,21,313695,Salaried,Not Graduate,Single,East,622,1196131,15,0,0
C01212,25,273963,Salaried,Graduate,Married,North,609,577433,20,0,0
C01213,40,232231,Self-Employed,Graduate,Single,Central,669,1195865,1,2,1
C01214,31,343779,Business,Not Graduate,Married,North,653,1761738,10,0,1
C01215,62,281353,Salaried,Graduate,Single,Central,584,838695,5,1,0
C01216,22,205009,Salaried,Graduate,Married,North,454,470129,20,0,0
C01217,23,593092,Salaried,Graduate,Single,South,560,107788,10,1,0
C01218,43,244365,Self-Employed,Not Graduate,Married,Central,600,1762091,10,1,0
C01219,32,688840,Salaried,Graduate,Single,Central,627,1754858,2,0,0
C01220,40,528253,Salaried,Graduate,Married,West,548,777591,10,0,0
C01221,25,505070,Salaried,Graduate,Single,North,605,201744,20,0,0
C01222,57,936017,Salaried,Graduate,Married,Central,548,1268174,10,1,0
C01223,58,248050,Salaried,Not Graduate,Married,Central,638,1930352,2,0,1
C01224,50,655528,Salaried,Not Graduate,Married,North,553,959251,3,1,0
C01225,29,386953,Self-Employed,Graduate,Married,North,573,462230,20,0,0
C01226,54,1407015,Self-Employed,Graduate,Single,East,532,1696216,3,2,0
C01227,64,372742,Salaried,Graduate,Single,West,636,534495,20,0,0
C01228,55,346611,Self-Employed,Not Graduate,Married,Central,572,1401044,15,1,0
C01229,42,535786,Salaried,Graduate,Married,North,731,1606321,2,1,1
C01230,64,402717,Business,Not Graduate,Married,Central,686,930507,15,0,0
C01231,44,314485,Salaried,Graduate,Single,East,643,1325286,15,0,0
C01232,37,285893,Self-Employed,Not Graduate,Married,East,578,744058,10,1,0
C01233,30,852724,Self-Employed,Graduate,Married,Central,684,913601,15,0,0
C01234,50,262089,Salaried,Graduate,Single,West,712,1908392,1,2,1
C01235,43,489132,Business,Graduate,Single,South,662,577800,20,2,0
C01236,52,711608,Salaried,Not Graduate,Married,Central,794,736860,5,0,0
C01237,37,727247,Self-Employed,Graduate,Single,East,691,1222351,1,1,0
C01238,37,337478,Salaried,Graduate,Married,West,732,128743,1,0,0
C01239,34,403211,Salaried,Not Graduate,Married,North,662,397786,10,1,1
C01240,29,369502,Self-Employed,Not Graduate,Married,West,710,441731,5,1,0
C01241,60,221735,Salaried,Not Graduate,Married,West,578,654146,15,0,1
C01242,22,563477,Salaried,Graduate,Married,Central,608,1677664,5,0,0
C01243,45,450145,Salaried,Not Graduate,Single,West,681,1554932,15,1,0
C01244,59,845990,Self-Employed,Graduate,Single,North,680,1723228,3,1,0
C01245,29,305454,Salaried,Not Graduate,Married,Central,695,1604109,2,1,1
C01246,42,722096,Salaried,Not Graduate,Married,East,749,1363107,10,0,1
C01247,63,745384,Self-Employed,Graduate,Married,North,521,237232,15,0,1
C01248,24,451884,Salaried,Graduate,Married,Central,562,778927,15,0,0
C01249,46,166560,Salaried,Graduate,Single,Central,670,1231447,5,1,0
C01250,49,351281,Salaried,Not Graduate,Single,South,584,169095,10,0,0
C01251,54,988201,Salaried,Graduate,Single,North,900,1658412,20,0,0
C01252,43,505687,Salaried,Graduate,Married,West,696,1001399,15,2,1
C01253,57,604423,Business,Not Graduate,Married,North,642,140450,3,0,0
C01254,31,425013,Salaried,Graduate,Single,North,603,1728533,1,1,1
C01255,26,400092,Salaried,Not Graduate,Married,South,606,916603,15,0,0
C01256,38,190936,Salaried,Graduate,Married,West,652,1532171,5,1,0
C01257,41,632624,Salaried,Graduate,Married,South,660,357558,20,0,0
C01258,62,719172,Self-Employed,Not Graduate,Married,South,608,1695935,3,0,1
C01259,56,288402,Salaried,Graduate,Single,South,625,1735672,10,0,0
C01260,61,408201,Salaried,Graduate,Married,North,770,1599460,15,0,0
C01261,58,384160,Salaried,Not Graduate,Married,South,774,1035848,3,0,0
C01262,54,534490,Business,Graduate,Married,East,672,1177167,3,0,0
C01263,37,346291,Salaried,Graduate,Married,West,529,798501,20,2,0
C01264,57,672732,Salaried,Graduate,Married,West,698,1065807,3,2,0
C01265,45,456843,Self-Employed,Not Graduate,Married,South,789,316441,3,0,0
C01266,58,140471,Salaried,Graduate,Married,North,773,683801,20,1,0
C01267,32,539945,Self-Employed,Graduate,Single,Central,716,922911,20,0,0
C01268,43,692703,Self-Employed,Not Graduate,Single,Central,778,1197328,20,0,1
C01269,62,263437,Salaried,Graduate,Single,North,654,186080,3,2,0
C01270,42,531749,Salaried,Graduate,Single,South,706,267885,3,1,0
C01271,41,1008003,Business,Graduate,Single,South,588,1476201,2,0,0
C01272,47,465296,Self-Employed,Not Graduate,Married,East,676,197892,10,0,0
C01273,51,739502,Business,Graduate,Single,Central,769,514764,1,0,0
C01274,26,362590,Salaried,Graduate,Married,Central,596,203325,10,1,0
C01275,47,438851,Salaried,Not Graduate,Married,West,572,472418,5,0,0
C01276,60,403495,Business,Graduate,Married,South,658,996740,5,0,0
C01277,54,371682,Salaried,Graduate,Married,North,629,641444,20,2,0
C01278,32,413960,Business,Graduate,Single,South,708,1865824,10,1,0
C01279,27,212392,Salaried,Not Graduate,Married,South,609,110263,3,0,0
C01280,30,381209,Business,Graduate,Single,East,804,673540,2,1,0
C01281,37,807754,Salaried,Graduate,Married,North,533,1217208,1,0,1
C01282,46,286742,Salaried,Graduate,Married,East,762,1959863,15,0,0
C01283,41,273823,Business,Graduate,Single,East,581,66575,15,3,0
C01284,48,454769,Salaried,Not Graduate,Single,East,488,1372924,3,1,1
C01285,22,465111,Salaried,Graduate,Married,East,671,1110528,10,1,0
C01286,63,524320,Salaried,Graduate,Married,South,627,1618402,15,0,0
C01287,21,420339,Self-Employed,Graduate,Married,West,550,1181899,10,0,1
C01288,56,456954,Business,Graduate,Single,South,498,1805078,2,0,1
C01289,46,377793,Salaried,Graduate,Married,East,649,1263520,2,1,1
C01290,49,249170,Salaried,Graduate,Single,East,737,734736,20,0,0
C01291,41,428426,Salaried,Not Graduate,Married,West,702,1820020,10,0,0
C01292,31,612968,Self-Employed,Graduate,Married,Central,655,192712,20,0,0
C01293,60,557810,Salaried,Not Graduate,Single,North,693,338581,3,1,0
C01294,31,201811,Salaried,Graduate,Single,East,647,177129,20,0,0
C01295,56,495521,Salaried,Graduate,Married,East,521,924113,3,2,1
C01296,59,296041,Self-Employed,Graduate,Single,South,522,828810,3,0,0
C01297,60,827756,Business,Graduate,Married,East,631,582191,15,1,0
C01298,55,512379,Salaried,Not Graduate,Married,East,635,1313352,1,1,1
C01299,54,662203,Salaried,Not Graduate,Single,North,726,601151,1,0,0
C01300,44,446647,Self-Employed,Not Graduate,Single,South,718,355525,3,0,0
C01301,42,429456,Self-Employed,Graduate,Married,Central,704,1913556,10,0,0
C01302,25,867291,Salaried,Graduate,Married,East,624,493172,2,5,0
C01303,53,685393,Salaried,Graduate,Married,East,525,1042030,20,1,0
C01304,56,466510,Salaried,Not Graduate,Single,Central,687,585755,5,0,0
C01305,40,404396,Self-Employed,Graduate,Single,West,697,370098,2,2,0
C01306,39,205206,Self-Employed,Not Graduate,Married,Central,435,336045,2,1,1
C01307,55,511987,Salaried,Graduate,Married,Central,574,1908309,5,2,1
C01308,63,418006,Salaried,Not Graduate,Single,South,587,807902,3,1,0
C01309,37,567661,Salaried,Graduate,Single,Central,660,921612,2,2,0
C01310,63,650839,Business,Not Graduate,Married,South,577,1692767,5,0,1
C01311,54,770515,Salaried,Graduate,Married,Central,646,416099,20,1,0
C01312,29,514858,Business,Graduate,Single,East,631,983708,15,1,0
C01313,46,276271,Self-Employed,Graduate,Married,East,635,594043,10,1,1
C01314,22,168183,Salaried,Graduate,Single,West,585,1420537,10,0,0
C01315,29,305249,Salaried,Not Graduate,Single,Central,592,838525,10,3,0
C01316,29,806186,Business,Graduate,Married,North,552,306094,3,0,0
C01317,60,1005073,Salaried,Not Graduate,Married,Central,684,512753,2,0,0
C01318,37,397497,Business,Graduate,Single,North,701,1981327,2,0,1
C01319,21,229249,Salaried,Graduate,Single,Central,580,1383660,1,1,1
C01320,45,330451,Self-Employed,Graduate,Single,South,786,749400,10,1,1
C01321,63,738231,Business,Graduate,Married,East,621,1004826,3,0,1
C01322,60,339097,Business,Graduate,Single,North,787,1751578,5,1,0
C01323,62,576716,Salaried,Graduate,Single,North,592,1190120,3,0,0
C01324,45,477276,Self-Employed,Graduate,Single,Central,467,1707301,2,0,1
C01325,59,608956,Salaried,Graduate,Married,East,686,405113,20,0,0
C01326,55,1002597,Salaried,Graduate,Married,West,672,1205577,20,0,0
C01327,23,576886,Salaried,Graduate,Single,North,653,1186301,20,1,0
C01328,57,472650,Salaried,Not Graduate,Married,East,592,1476504,10,0,0
C01329,64,1053647,Salaried,Graduate,Single,East,646,160675,1,1,0
C01330,64,517776,Salaried,Graduate,Married,North,603,144266,15,0,0
C01331,50,309642,Business,Not Graduate,Single,South,622,1369956,3,0,1
C01332,58,602811,Self-Employed,Graduate,Single,South,725,909029,1,0,0
C01333,54,541097,Salaried,Not Graduate,Single,Central,666,1313772,20,0,0
C01334,32,385171,Business,Graduate,Married,Central,704,184974,2,1,0
C01335,39,350489,Salaried,Not Graduate,Married,East,629,673944,5,0,0
C01336,57,386846,Salaried,Graduate,Married,North,619,346508,3,1,0
C01337,64,348240,Self-Employed,Graduate,Single,South,546,1729935,15,0,1
C01338,37,392545,Salaried,Not Graduate,Single,East,616,1066487,2,1,1
C01339,30,302773,Self-Employed,Graduate,Married,South,351,1455130,10,0,1
C01340,32,526375,Salaried,Graduate,Married,North,596,1249744,3,1,1
C01341,36,508917,Salaried,Graduate,Married,South,642,193092,1,0,0
C01342,44,516763,Salaried,Not Graduate,Married,West,700,1681337,20,1,0
C01343,39,430169,Business,Graduate,Single,Central,625,291472,3,1,0
C01344,28,408420,Self-Employed,Not Graduate,Married,South,681,356297,2,0,0
C01345,51,846531,Self-Employed,Not Graduate,Single,North,453,1270925,2,0,1
C01346,41,456038,Self-Employed,Graduate,Married,North,644,350646,20,1,0
C01347,37,781284,Salaried,Graduate,Single,West,498,65675,1,1,0
C01348,43,282550,Self-Employed,Graduate,Single,North,541,1216960,15,0,0
C01349,57,576730,Salaried,Graduate,Single,West,633,1176805,2,0,0
C01350,36,317865,Salaried,Graduate,Married,East,764,663337,3,3,0
C01351,26,344459,Self-Employed,Graduate,Married,South,683,757508,20,0,0
C01352,28,367560,Salaried,Graduate,Married,North,651,1449877,15,0,0
C01353,45,357335,Salaried,Graduate,Married,Central,648,1318895,1,1,1
C01354,38,358139,Business,Graduate,Married,South,585,1728575,2,0,1
C01355,45,765109,Self-Employed,Not Graduate,Single,West,601,1732954,20,0,0
C01356,32,451547,Self-Employed,Not Graduate,Married,South,688,1978329,2,0,1
C01357,35,489566,Salaried,Graduate,Married,South,525,776262,3,0,0
C01358,46,360150,Salaried,Not Graduate,Married,North,703,862897,2,0,1
C01359,61,650582,Self-Employed,Not Graduate,Single,Central,615,1917294,20,0,0
C01360,46,519060,Self-Employed,Graduate,Single,East,724,1153371,3,0,0
C01361,52,384993,Salaried,Graduate,Single,Central,736,1468859,10,1,0
C01362,30,216874,Business,Not Graduate,Married,West,499,784543,20,0,0
C01363,36,487640,Business,Not Graduate,Married,Central,597,153845,15,1,0
C01364,27,573237,Salaried,Not Graduate,Single,Central,573,1410706,3,0,0
C01365,37,284793,Business,Graduate,Married,West,486,1010705,5,2,0
C01366,43,387345,Salaried,Graduate,Single,Central,557,1010819,2,0,1
C01367,46,563387,Salaried,Graduate,Single,East,869,1436116,10,1,0
C01368,41,218181,Salaried,Graduate,Married,South,704,1940186,15,0,0
C01369,42,330385,Self-Employed,Graduate,Single,East,822,847177,1,0,1
C01370,27,524189,Business,Graduate,Single,South,724,1877096,5,1,1
C01371,34,727419,Self-Employed,Graduate,Married,South,583,1352306,1,1,1
C01372,35,1183043,Self-Employed,Graduate,Married,Central,615,1302002,20,0,0
C01373,27,1068102,Salaried,Not Graduate,Married,South,702,916069,5,2,0
C01374,29,471982,Salaried,Graduate,Single,West,689,972532,10,0,0
C01375,28,355790,Salaried,Graduate,Single,East,598,279333,15,1,0
C01376,43,670249,Salaried,Graduate,Single,South,514,622854,10,1,0
C01377,49,346411,Self-Employed,Graduate,Married,Central,900,880154,10,0,0
C01378,38,313971,Salaried,Not Graduate,Single,Central,637,923055,5,2,1
C01379,51,385628,Self-Employed,Not Graduate,Single,Central,620,423218,3,1,0
C01380,50,364469,Salaried,Graduate,Single,North,660,649262,15,2,0
C01381,59,532684,Salaried,Not Graduate,Married,East,628,526908,1,0,1
C01382,55,337364,Salaried,Graduate,Single,Central,661,396228,3,0,0
C01383,38,459688,Business,Graduate,Single,West,765,220951,3,0,0
C01384,62,906847,Salaried,Graduate,Married,Central,638,1516559,2,0,0
C01385,59,467410,Salaried,Not Graduate,Single,North,545,298595,20,1,0
C01386,37,875485,Business,Graduate,Single,East,635,1727281,1,0,1
C01387,34,759887,Business,Graduate,Single,South,608,1953107,5,1,0
C01388,51,577473,Self-Employed,Graduate,Married,East,778,229729,20,0,0
C01389,44,377237,Salaried,Graduate,Single,South,755,1238146,2,0,1
C01390,55,706606,Salaried,Graduate,Single,South,659,254739,2,1,0
C01391,64,395343,Business,Graduate,Single,Central,534,1385827,20,1,0
C01392,54,442013,Business,Graduate,Married,West,539,734153,10,1,0
C01393,23,513286,Self-Employed,Not Graduate,Single,West,651,970200,5,1,0
C01394,57,441346,Salaried,Graduate,Married,Central,680,890271,3,0,1
C01395,63,319937,Salaried,Not Graduate,Married,North,616,1712105,15,1,0
C01396,60,222527,Salaried,Graduate,Single,South,606,1646261,3,0,1
C01397,46,681199,Self-Employed,Graduate,Single,West,596,1630568,3,2,1
C01398,43,571862,Salaried,Graduate,Married,East,647,1087763,10,1,0
C01399,64,203969,Business,Not Graduate,Married,North,435,1089528,3,0,1
C01400,59,316141,Salaried,Graduate,Married,Central,550,1901450,1,3,1
C01401,35,479538,Self-Employed,Not Graduate,Married,North,593,769148,3,1,0
C01402,24,539909,Salaried,Graduate,Single,West,758,1228152,3,0,1
C01403,49,223394,Salaried,Not Graduate,Married,Central,576,59765,1,1,0
C01404,42,424999,Salaried,Not Graduate,Single,West,666,1476548,10,0,0
C01405,45,564019,Self-Employed,Graduate,Married,South,670,60002,2,0,0
C01406,33,377686,Self-Employed,Graduate,Married,North,766,1882717,5,0,0
C01407,38,496393,Salaried,Graduate,Single,South,763,1896398,10,0,0
C01408,53,355258,Business,Not Graduate,Single,East,644,225508,3,0,0
C01409,36,666062,Salaried,Graduate,Single,South,607,1357022,2,1,1
C01410,62,308760,Business,Not Graduate,Married,North,590,527698,5,2,0
C01411,64,264623,Business,Not Graduate,Married,East,628,1085044,5,1,0
C01412,22,448209,Business,Graduate,Married,West,610,295620,5,1,0
C01413,55,232097,Salaried,Graduate,Married,East,699,580929,1,1,1
C01414,62,171561,Salaried,Not Graduate,Single,North,687,1525501,1,0,1
C01415,54,720485,Business,Graduate,Single,Central,703,1209695,2,1,1
C01416,50,284104,Salaried,Not Graduate,Single,East,763,482525,3,1,0
C01417,33,242766,Salaried,Graduate,Single,West,817,1376344,20,1,0
C01418,33,307032,Self-Employed,Not Graduate,Married,East,661,1108542,2,2,1
C01419,38,300892,Salaried,Graduate,Married,South,748,270422,3,0,0
C01420,52,415006,Self-Employed,Not Graduate,Married,Central,618,1263837,10,2,0
C01421,52,270473,Business,Graduate,Married,North,756,1169877,20,1,0
C01422,55,553592,Self-Employed,Graduate,Single,Central,745,689411,5,0,0
C01423,59,591729,Salaried,Graduate,Single,South,740,1509015,5,0,0
C01424,49,249260,Salaried,Not Graduate,Single,Central,658,545521,1,1,1
C01425,49,334990,Salaried,Graduate,Married,South,589,1438903,20,0,0
C01426,64,349627,Salaried,Not Graduate,Married,East,524,808912,10,0,0
C01427,36,410752,Salaried,Graduate,Single,North,646,1103535,15,2,0
C01428,64,720144,Salaried,Graduate,Married,South,787,1065024,10,1,0
C01429,30,739064,Salaried,Graduate,Married,South,622,362946,3,0,0
